id,label
n2314,"Govaert G., 2013, Coclustering"
n2315,"Nguyen Np, 2014, Plos One, V9, Doi 10.1371/journal.pone.0091431"
n2316,"Leskovec Jure, 2010, Www 10, P631, Doi [doi 10.1145/1772690.1772755, Http://doi.acm.org/10.1145/1772690.1772755]"
n2317,"Pearson M., 2003, Connections, V25, P59"
n2318,"Sun Jm, 2007, Kdd-2007 Proceedings Of The Thirteenth Acm Sigkdd International Conference On Knowledge Discovery And Data Mining, P687"
n2319,"Dawkins R, 1979, Proc R Soc Ser B-bio, V205, P489, Doi 10.1098/rspb.1979.0081"
n2320,"Tantipathananandh C, 2007, Kdd-2007 Proceedings Of The Thirteenth Acm Sigkdd International Conference On Knowledge Discovery And Data Mining, P717"
n2321,"Tang J., 2012, P 5 Acm Int C Web Se, P743, Doi Doi 10.1145/2124295.2124382"
n2322,"Toyoda M., 2003, Hypertext, P28, Doi Doi 10.1145/900051.900059"
n2323,"Tantipathananandh C., 2011, Proceedings Of The 2011 Ieee 11th International Conference On Data Mining (icdm 2011), P1236, Doi 10.1109/icdm.2011.67"
n2324,"Blondel Vd, 2008, J Stat Mech-theory E, Doi 10.1088/1742-5468/2008/10/p10008"
n2325,"Palla G, 2007, Nature, V446, P664, Doi 10.1038/nature05670"
n2326,"Aggarwal Cc, 2005, Siam Proc S, P56"
n2327,"Student, 1908, Biometrika, V6, P302, Doi [10.2307/2331474, Doi 10.2307/2331474]"
n2328,"Jacoby Dmp, 2012, Methods Ecol Evol, V3, P574, Doi 10.1111/j.2041-210x.2012.00187.x"
n2329,"Roca E, 2015, J Coast Conserv, V19, P693, Doi 10.1007/s11852-014-0341-0"
n2330,"Roca E, 2012, Ocean Coast Manage, V60, P38, Doi 10.1016/j.ocecoaman.2012.01.002"
n2331,"Crona B, 2006, Ecol Soc, V11"
n2332,"Mendoza Et, 2006, J Coastal Res, P81"
n2333,"Marull J, 2010, Land Use Policy, V27, P497, Doi 10.1016/j.landusepol.2009.07.004"
n2334,"Knoke D., 2008, Quantitative Appl So"
n2335,"Berkes F, 2003, Navigating Social Ec"
n2336,"Ostrom E, 2010, Annu Rev Polit Sci, V13, P1, Doi 10.1146/annurev.polisci.090808.123259"
n2337,"March Jg, 1996, Governance, V9, P247, Doi 10.1111/j.1468-0491.1996.tb00242.x"
n2338,"Westley F., 2002, Panarchy Understandi, P333"
n2339,"Tompkins El, 2004, Ecol Soc, V9"
n2340,"Scheffer M, 2007, Ecol Soc, V12"
n2341,"Gunderson L. H., 1995, Barriers Bridges Ren"
n2342,"Crona Bi, 2012, Ecol Soc, V17, Doi 10.5751/es-04534-170132"
n2343,"Guillen J, 2008, Inform Riskat"
n2344,"Bodin Orjan, 2011, Social Networks Natu"
n2345,"Pelling M, 2005, Global Environ Chang, V15, P308, Doi 10.1016/j.gloenvcha.2005.02.001"
n2346,"Bryman A, 2001, Quantitative Data An"
n2347,"Berkes F., 1998, Linking Social Ecolo"
n2348,"Adger Nw, 2005, Ecology Soc, V10, P9"
n2349,"Jimenez Ja, 2012, Geomorphology, V143, P24, Doi 10.1016/j.geomorph.2011.07.034"
n2350,"Ostrom E, 2005, Understanding Institutional Diversity, P1"
n2351,"Rockloff Susan, 2004, Journal Of Coastal Conservation, V10, P81, Doi 10.1007/bf02818944"
n2352,"Parcerisas L., 2012, Ciudad Territorio Es, V173, P511"
n2353,"Pearce L., 2005, Mitigation Adaptatio, V10, P411, Doi [10.1007/s11027-005-0054-7, Doi 10.1007/s11027-005-0054-7]"
n2354,"Slovic P., 2000, Perception Risk"
n2355,"Franquesa D, 2009, 2 Int C Sust Meas Mo"
n2356,"Lleonart P, 1995, Papers Barcelona Ier, V23, P23"
n2357,"Stojanovic Ta, 2009, Appl Geogr, V29, P49, Doi 10.1016/j.apgeog.2008.07.005"
n2358,"Scheffer M, 2003, Ecosystems, V6, P493, Doi 10.1007/s10021-002-0146-0"
n2359,"Flick U, 2006, Intro Qualitative Re"
n2360,"Olsen Sb, 2000, Ocean Coast Manage, V43, P331, Doi 10.1016/s0964-5691(00)00031-4"
n2361,"Ipcc (intergovernmental Panel On Climate Change): Climate Change, 2007, Clim Chang 2007 Phys"
n2362,"Sanchez-arcilla A, 2012, 2n Inform Canvi Clim, P343"
n2363,"Evans P, 1996, World Dev, V24, P1119, Doi 10.1016/0305-750x(96)00021-6"
n2364,"Bourbousson J, 2015, Eur J Work Organ Psy, V24, P742, Doi 10.1080/1359432x.2014.1001977"
n2365,"Wernicke S, 2006, Bioinformatics, V22, P1152, Doi 10.1093/bioinformatics/btl038"
n2366,"Kozlowski S. W. J., 2012, Managerial Decision, V33, P335, Doi [10.1002/mde.2552, Doi 10.1002/mde.2552]"
n2367,"Endsley Mr, 1995, Hum Factors, V37, P381, Doi 10.1518/001872095779064555"
n2368,"Gorman Jc, 2012, Ergonomics, V55, P825, Doi 10.1080/00140139.2012.679317"
n2369,"Bourbousson J, 2012, J Appl Sport Psychol, V24, P224, Doi 10.1080/10413200.2011.630059"
n2370,"Ramos-villagrasa Pj, 2012, Eur J Work Organ Psy, V21, P778, Doi 10.1080/1359432x.2012.669525"
n2371,"Dechurch La, 2010, J Appl Psychol, V95, P32, Doi 10.1037/a0017328"
n2372,"Ericsson Ka, 1980, Psychol Rev, V87, P215, Doi 10.1037/0033-295x.87.3.215"
n2373,"Stanton Na, 2006, Ergonomics, V49, P1288, Doi 10.1080/00140130600612762"
n2374,"Harris M, 2002, Manage Sci, V48, P852, Doi 10.1287/mnsc.48.7.852.2821"
n2375,"Lim Bc, 2006, J Organ Behav, V27, P403, Doi 10.1002/job.387"
n2376,"Carlson J, 2009, Teach Learn Med, V21, P24, Doi 10.1080/10401330802573910"
n2377,"Fiore Sm, 2008, Mil Psychol, V20, Ps1, Doi 10.1080/08995600701804764"
n2378,"Carson Jb, 2007, Acad Manage J, V50, P1217"
n2379,"Li J, 2012, Eur J Work Organ Psy, V21, P718, Doi 10.1080/1359432x.2012.660749"
n2380,"Riethmuller M, 2012, Ergonomics, V55, P55, Doi 10.1080/00140139.2011.636455"
n2381,"De Jaegher H., 2007, Phenomenology Cognit, V6, P485, Doi Doi 10.1007/s11097-007-9076-9"
n2382,"Gorman Jc, 2014, Curr Dir Psychol Sci, V23, P355, Doi 10.1177/0963721414545215"
n2383,"Gorman Jc, 2012, Hum Factors, V54, P503, Doi 10.1177/0018720811426140"
n2384,"Schmidt K., 2002, Computer Supported Cooperative Work: The Journal Of Collaborative Computing, V11, P285, Doi 10.1023/a:1021272909573"
n2385,"Rico R., 2011, Psychol Spain, V15, P57"
n2386,"Wellens A. R., 1993, Current Issues Indiv, P221"
n2387,"Ward P., 2006, International Journal Of Sport And Exercise Psychology, V4, P463"
n2388,"Mcgarry T, 2002, J Sport Sci, V20, P771, Doi 10.1080/026404102320675620"
n2389,"Humphrey Se, 2014, Acad Manag Ann, V8, P443, Doi 10.1080/19416520.2014.904140"
n2390,"Roe Ra, 2012, Eur J Work Organ Psy, V21, P629, Doi 10.1080/1359432x.2012.729821"
n2391,"Marques-quinteiro P, 2013, Group Dyn-theor Res, V17, P194, Doi 10.1037/a0033304"
n2392,"Wildman J. L., 2011, Human Resource Dev R, V11, P97"
n2393,"Cumming Gs, 2005, Ecosystems, V8, P975, Doi 10.1007/s10021-005-0129-z"
n2394,"Yuan Yc, 2014, Eur J Work Organ Psy, V23, P554, Doi 10.1080/1359432x.2013.766393"
n2395,"Arrow H., 2000, Small Groups Complex"
n2396,"Cannon-bowers J. A., 2006, International Journal Of Sport And Exercise Psychology, V4, P447"
n2397,"Laroche J, 2014, Front Psychol, V5, Doi 10.3389/fpsyg.2014.01180"
n2398,"Uitdewilligen S, 2010, Int Rev Ind Organ Ps, V25, P293"
n2399,"Van Der Haar S, 2015, Eur J Work Organ Psy, V24, P596, Doi 10.1080/1359432x.2014.942731"
n2400,"Eccles Dw, 2004, J Sport Exercise Psy, V26, P542"
n2401,"Salmon Pm, 2008, Ergonomics, V51, P367, Doi 10.1080/00140130701636512"
n2402,"Lance Ce, 1989, J Pers, V57, P601, Doi 10.1111/j.1467-6494.1989.tb00565.x"
n2403,"Cannon-bowers J. A., 1993, Current Issues Indiv, P221"
n2404,"Eccles D., 2010, Int Rev Sport Exer P, V3, P154, Doi Doi 10.1080/1750984x.2010.519400"
n2405,"Nisbett Re, 1977, Psychol Rev, V84, P231, Doi 10.1037//0033-295x.84.3.231"
n2406,"Theureau J, 2003, Hum Fac Er, P55"
n2407,"Eccles Dw, 2014, Group Dynamics In Exercise And Sport Psychology, 2nd Edition, P240"
n2408,"Fiore S. M., 2004, Team Cognition Under, P235, Doi 10.1037/10690-000"
n2409,"Rosen Ma, 2011, Hum Resour Manage R, V21, P107, Doi 10.1016/j.hrmr.2010.09.003"
n2410,"Mathieu Je, 2000, J Appl Psychol, V85, P273, Doi 10.1037//0021-9010.85.2.273"
n2411,"Heath C., 2002, Computer Supported Cooperative Work: The Journal Of Collaborative Computing, V11, P317, Doi 10.1023/a:1021247413718"
n2412,"Rico R, 2008, Acad Manage Rev, V33, P163"
n2413,"Bourbousson J, 2011, Ergonomics, V54, P120, Doi 10.1080/00140139.2010.544763"
n2414,"Bourbousson J, 2010, J Appl Sport Psychol, V22, P150, Doi 10.1080/10413201003664657"
n2415,"Cooke Nj, 2013, Cognitive Sci, V37, P255, Doi 10.1111/cogs.12009"
n2416,"[anonymous], 1982, Anal Action Recent T"
n2417,"Manser T, 2008, Ergonomics, V51, P1153, Doi 10.1080/00140130801961919"
n2418,"Silva Js, 2015, Ieee Lat Am T, V13, P3026"
n2419,"R Development Core Team [and Contributors Worldwide, 2012, R Stats Pack R Stat"
n2420,"Hurley Cb, 2004, J Comput Graph Stat, V13, P788, Doi 10.1198/106186004x12425"
n2421,"Krug C., 2010, 9 Enc Ab Gen Biol Ev, P304"
n2422,"Mello M. A. R., 2014, Guia Analise Redes E"
n2423,"Bascompte J, 2006, Science, V312, P431, Doi 10.1126/science.1123412"
n2424,"Batagelj V, 1998, Connections, V21, P47"
n2425,"Biocomp, Nucl Pesq Biod Comp"
n2426,"Olesen Jm, 2002, Divers Distrib, V8, P181, Doi 10.1046/j.1472-4642.2002.00148.x"
n2427,"Almeida-neto M, 2008, Oikos, V117, P1227, Doi 10.1111/j.0030-1299.2008.16644.x"
n2428,"Silva J. S., 2012, 10 Enc Ab Sec Pesq B, P441"
n2429,"Memmott J, 2007, Ecol Lett, V10, P710, Doi 10.1111/j.1461-0248.2007.01061.x"
n2430,"Bonitasoft, 2013, Bon Bpm 6 0 Doc Vers"
n2431,"Olesen Jm, 2007, P Natl Acad Sci Usa, V104, P19891, Doi 10.1073/pnas.0706375104"
n2432,"R Development Core Team [and Contributors Worldwide],, 2012, R Graph Pack R Funct"
n2433,"Ripley B., 2013, Support Functions Da"
n2434,"Bascompte J, 2007, Annu Rev Ecol Evol S, V38, P567, Doi 10.1146/annurev.ecolsys.38.091206.095818"
n2435,"Mantel N, 1967, Cancer Res, V27, P209"
n2436,"Silva J. S., 2012, 8 Int C Ec Inf Inf D, P167"
n2437,"Kleinert Astrid De Matos Peixoto, 2012, Psyche (cambridge), V2012, P1"
n2438,"Silva J. S., 2014, Series Studies Compu, V549, P251"
n2439,"Legendre P., 2012, Numerical Ecology, P265"
n2440,"Stoppe Nd, 2014, Genet Mol Biol, V37, P694, Doi 10.1590/s1415-47572014000500012"
n2441,"Butts C. T., 2008, J Stat Softw, V24, P1, Doi Doi 10.18637/jss.v024.i02"
n2442,"Silva J. S., 2015, 2015 Ieee Acm Int C, P1300"
n2443,"Stoppe N. C., 2015, Complex Patter Unpub"
n2444,"Guimaraes Pr, 2006, Environ Modell Softw, V21, P1512, Doi 10.1016/j.envsoft.2006.04.002"
n2445,"Jordano P., 2009, Ecologia Evolucion I, P17"
n2446,"Tukey J. W, 1977, Exploratory Data Ana"
n2447,"Atmar W., 1995, Nestedness Temperatu"
n2448,"Vazquez Dp, 2009, Ann Bot-london, V103, P1445, Doi 10.1093/aob/mcp057"
n2449,"Hansen Dl, 2011, Analyzing Social Media Networks With Nodexl: Insights From A Connected World, P1"
n2450,"Vazquez Dp, 2005, Ecol Lett, V8, P1088, Doi 10.1111/j.1461-0248.2005.00810.x"
n2451,"Wootton Jt, 2005, Annu Rev Ecol Evol S, V36, P419, Doi 10.1146/annurev.ecolsys.36.091704.175535"
n2452,"Oksanen J., 2013, Multivariate Anal Ec"
n2453,"Omg, 2011, Bus Proc Mod Not Bpm"
n2454,"Dormann C. F., 2009, Open Ecology J, V2, P7, Doi Doi 10.2174/1874213000902010007"
n2455,"Araujo Ms, 2008, Ecology, V89, P1981, Doi 10.1890/07-0630.1"
n2456,"Memmott J, 2004, P Roy Soc B-biol Sci, V271, P2605, Doi 10.1098/rspb.2004.2909"
n2457,"Wickham H, 2011, J Stat Softw, V40, P1"
n2458,"Hurley C, 2012, Gclus Clustering Gra"
n2459,"Atmar W, 1993, Oecologia, V96, P373, Doi 10.1007/bf00317508"
n2460,"Borgatti S.p., 2002, Ucinet 6 Windows Sof"
n2461,"Dovbysh O, 2015, J Econ Sociol, V16, P85"
n2462,"White Hc, 1976, Am J Sociol, V81, P730, Doi 10.1086/226141"
n2463,"Kiriya I, 2012, Int J Commun-us, V6, P446"
n2464,"Granovetter M, 2002, Ekonomicheskaya Sots, V3, P44"
n2465,"Hirsch Pm, 1972, Am J Sociol, V77, P639, Doi 10.1086/225192"
n2466,"Lee D, 2011, Media Cult Soc, V33, P548, Doi 10.1177/0163443711398693"
n2467,"Manning S, 2005, Int J Proj Manag, V23, P410, Doi 10.1016/j.ijproman.2005.03.006"
n2468,"Faulkner Rr, 1987, Am J Sociol, V92, P879, Doi 10.1086/228586"
n2469,"Powell W. W., 2003, J Ec Sociology, V4, P61"
n2470,"Kasutin V. L., 2011, Thesis"
n2471,"Milgram S., 1967, Psychol Today, V2, P60, Doi Doi 10.1145/335305.335325"
n2472,"Utstsi B, 2007, Ekonomicheskaya Sots, V8, P44"
n2473,"Radaev V. V., 2003, Sotsiologiya Rynkov"
n2474,"Uzzi B., 2007, J Ec Sociology, V8, P44"
n2475,"Kasyutin V, 2011, Avtoref Dis Kandfilo"
n2476,"Miege B, 1979, Media Cult Soc, V1, P297, Doi 10.1177/016344377900100307"
n2477,"Horkheimer M., 1997, Dialektika Prosvesch"
n2478,"Granovetter M., 2002, J Ec Sociology, V3, P44"
n2479,"Johnsen Ihg, 2011, Eur Plan Stud, V19, P1165, Doi 10.1080/09654313.2011.573129"
n2480,"Watts Dj, 1999, Small Worlds Dynamic"
n2481,"Mcchesney R., 2004, Our Unfree Press 100, P60"
n2482,"Cavallin J., 1998, Int J Communications, V3"
n2483,"Wellman B., 1983, Sociological Theory, V1, P155, Doi Doi 10.2307/202050"
n2484,"Uzzi B, 2005, Am J Sociol, V111, P447, Doi 10.1086/432782"
n2485,"Mcrobbie A, 2002, Cult Stud, V16, P516, Doi 10.1080/09502380210139098"
n2486,"Kiriya I., 2009, Medi Lmanah J, V6, P16"
n2487,"Wellman B., 1988, Social Structures Ne, P19"
n2488,"Hesmondalgh D., 2014, Kulturnye Ind"
n2489,"Radaev V., 2008, Rossiyskiy Zh Menedz, V6, P47"
n2490,"Lee M, 2015, Int J Cult Policy, V21, P139, Doi 10.1080/10286632.2014.891021"
n2491,"Kiriya I., 2004, Medi Lmanah J, V5, P44"
n2492,"Faustino P., 2013, Journalism Mass Comm, V3, P768"
n2493,"Mikhaylov I., 2008, M Horkheimer Stano 1"
n2494,"Kiriya Iv, 2004, Kulturnoy Ind Ind So, V5, P44"
n2495,"Pauell U, 2003, Ekonom Sotsiol, V4, P61"
n2496,"Antcliff V, 2007, Hum Relat, V60, P371, Doi 10.1177/0018726707075880"
n2497,"Latur B, 2013, Ekonomicheskaya Sots, V14, P73"
n2498,"Pratt A. C., 2002, Information Communication & Society, V5, P27, Doi 10.1080/13691180110117640"
n2499,"Oakley Kate, 2006, Cultural Trends, V15, P255, Doi Doi 10.1080/09548960600922335"
n2500,"Vartanova Yel, 2003, Mediaekonomika Zarub"
n2501,"Zasoursky I., 2001, Mass Media Politika"
n2502,"Khezmondalsh D, 2014, Kulturnyye Ind"
n2503,"Baker We, 1991, Am J Sociol, V97, P279, Doi 10.1086/229780"
n2504,"Khorkkhaymer M, 1997, Dialektika Prosveshc"
n2505,"Zasurskiy I, 2001, Mass Media Politika"
n2506,"Kiriya Iv, 2009, Aktualnyye Voprosy T, V6, P16"
n2507,"Picard Rg, 2006, Handbook Of Media Management And Economics, P23"
n2508,"Picard R., 2005, J Media Business Stu, V2, P61"
n2509,"Vartanova E., 2008, Inform Obshchestvo, V5-6, P37"
n2510,"White H. C., 1981, Adv Strateg Manage, V17, P323"
n2511,"Bezrukova On, 2004, Ekonomicheskaya Sots, P78"
n2512,"Smith-doerr L, 2005, Handbook Of Economic Sociology, Second Edition, P379"
n2513,"Baum Jac, 1992, Am Sociol Rev, V57, P540, Doi 10.2307/2096100"
n2514,"Downing J. D, 2011, Hdb Political Ec Com, P140"
n2515,"Mould O, 2010, Area, V42, P281, Doi 10.1111/j.1475-4762.2009.00924.x"
n2516,"Kastels M, 2000, Inform Epokha Ekonom"
n2517,"Delmestri G, 2005, J Manage Stud, V42, P975, Doi 10.1111/j.1467-6486.2005.00529.x"
n2518,"Knox H, 2006, Econ Soc, V35, P113, Doi 10.1080/03085140500465899"
n2519,"Radayev Vv, 2003, Sotsiologiya Rynkov"
n2520,"Doyle G., 2013, Understanding Media"
n2521,"Latour B., 2013, J Ec Sociology, V14, P73"
n2522,"Starkey K, 2000, Organ Sci, V11, P299, Doi 10.1287/orsc.11.3.299.12500"
n2523,"Mikhaylov Ia, 2008, Maks Khorkkhaymer St"
n2524,"Lorenzen M, 2008, J Int Manag, V14, P286, Doi 10.1016/j.intman.2008.01.004"
n2525,"Castells M., 2000, Inform Epokha Ekonom"
n2526,"Bezrukova O., 2004, J Ec Sociology, V5, P78"
n2527,"Coe Nm, 2000, Geoforum, V31, P391, Doi 10.1016/s0016-7185(00)00005-1"
n2528,"Farine Dr, 2015, J Anim Ecol, V84, P1144, Doi 10.1111/1365-2656.12418"
n2529,"Silk Jb, 2010, Curr Biol, V20, P1359, Doi 10.1016/j.cub.2010.05.067"
n2530,"Bansal S, 2007, J R Soc Interface, V4, P879, Doi 10.1098/rsif.2007.1100"
n2531,"Farine Dr, 2015, J Evolution Biol, V28, P547, Doi 10.1111/jeb.12587"
n2532,"Hinde Ra, 1976, Man, V11, P1, Doi 10.2307/2800384"
n2533,"Jacoby Dmp, 2014, Behav Ecol Sociobiol, V68, P1995, Doi 10.1007/s00265-014-1805-9"
n2534,"Aplin Lm, 2012, P Roy Soc B-biol Sci, V279, P4199, Doi 10.1098/rspb.2012.1591"
n2535,"Farine Dr, 2013, Biol Letters, V9, Doi 10.1098/rsbl.2013.0578"
n2536,"Farine Dr, 2013, Methods Ecol Evol, V4, P1187, Doi 10.1111/2041-210x.12121"
n2537,"Atton N, 2012, P Roy Soc B-biol Sci, V279, P4272, Doi 10.1098/rspb.2012.1462"
n2538,"Sundaresan Sr, 2009, Anim Behav, V77, P1381, Doi 10.1016/j.anbehav.2009.01.021"
n2539,"Croft Dp, 2011, Behav Ecol Sociobiol, V65, P2219, Doi 10.1007/s00265-011-1230-2"
n2540,"Farine Dr, 2014, Anim Behav, V89, P141, Doi 10.1016/j.anbehav.2014.01.001"
n2541,"Volz Em, 2011, Plos Comput Biol, V7, Doi 10.1371/journal.pcbi.1002042"
n2542,"Wursig B., 1990, Reports Int Whaling, P42"
n2543,"Formica Va, 2012, J Evolution Biol, V25, P130, Doi 10.1111/j.1420-9101.2011.02411.x"
n2544,"Lusseau D, 2004, P Roy Soc B-biol Sci, V271, Ps477, Doi 10.1098/rsbl.2004.0225"
n2545,"Vanderwaal Kl, 2014, J Anim Ecol, V83, P406, Doi 10.1111/1365-2656.12137"
n2546,"Blonder B, 2011, Plos One, V6, Doi 10.1371/journal.pone.0020298"
n2547,"Christakis Na, 2007, New Engl J Med, V357, P370, Doi 10.1056/nejmsa066082"
n2548,"Ramos-fernandez G, 2009, Behav Ecol Sociobiol, V63, P999, Doi 10.1007/s00265-009-0719-4"
n2549,"Montoya Jm, 2006, Nature, V442, P259, Doi 10.1038/nature04927"
n2550,"Dekker D, 2007, Psychometrika, V72, P563, Doi 10.1007/s11336-007-9016-1"
n2551,"Silk Mj, 2015, Anim Behav, V104, P1, Doi 10.1016/j.anbehav.2015.03.005"
n2552,"Butts Ct, 2009, Science, V325, P414, Doi 10.1126/science.1171022"
n2553,"Hoppitt W, 2010, J Theor Biol, V263, P544, Doi 10.1016/j.jtbi.2010.01.004"
n2554,"Cairns Sj, 1987, Anim Behav, V35, P1454, Doi 10.1016/s0003-3472(87)80018-0"
n2555,"Desvries H., 1993, Behaviour, V125, P157"
n2556,"Strandburg-peshkin A, 2013, Curr Biol, V23, Pr709, Doi 10.1016/j.cub.2013.07.059"
n2557,"Boogert Nj, 2014, Biol Letters, V10, Doi 10.1098/rsbl.2014.0561"
n2558,"Flack Jc, 2006, Nature, V439, P426, Doi 10.1038/nature04326"
n2559,"Rutz C, 2012, Curr Biol, V22, Pr669, Doi 10.1016/j.cub.2012.06.037"
n2560,"Farine Dr, 2015, Roy Soc Open Sci, V2, Doi 10.1098/rsos.150057"
n2561,"Pinter-wollman N, 2014, Behav Ecol, V25, P242, Doi 10.1093/beheco/art047"
n2562,"Kendal Rl, 2010, Learn Behav, V38, P220, Doi 10.3758/lb.38.3.220"
n2563,"Newman Mej, 2002, Phys Rev E, V66, Doi [10.1103/physreve.66.035101, 10.1103/physreve.66.016128]"
n2564,"Castles M, 2014, Anim Behav, V96, P59, Doi 10.1016/j.anbehav.2014.07.023"
n2565,"Gowans S, 2001, Anim Behav, V62, P369, Doi 10.1006/anbe.2001.1756"
n2566,"Lusseau D, 2003, P Roy Soc B-biol Sci, V270, Ps186, Doi 10.1098/rsbl.2003.0057"
n2567,"James R, 2009, Behav Ecol Sociobiol, V63, P989, Doi 10.1007/s00265-009-0742-5"
n2568,"Olesen Jm, 2008, Ecology, V89, P1573, Doi 10.1890/07-0451.1"
n2569,"Mcdonald Db, 2007, P Natl Acad Sci Usa, V104, P10910, Doi 10.1073/pnas.0701159104"
n2570,"Wittemyer G, 2005, Anim Behav, V69, P1357, Doi 10.1016/j.anbehav.2004.08.018"
n2571,"Firth Ja, 2015, P Roy Soc B-biol Sci, V282, Doi 10.1098/rspb.2014.2350"
n2572,"Hemelrijk Ck, 1990, J Theor Biol, V143, P405, Doi 10.1016/s0022-5193(05)80036-0"
n2573,"Farine Dr, 2012, Anim Behav, V84, P1271, Doi 10.1016/j.anbehav.2012.08.008"
n2574,"Altmann J, 1974, Behaviour, V49, P227, Doi 10.1163/156853974x00534"
n2575,"Farine D. R., 2015, Current Biol"
n2576,"Franz M, 2009, P R Soc B, V276, P1829, Doi 10.1098/rspb.2008.1824"
n2577,"Gansner Er, 2000, Software Pract Exper, V30, P1203, Doi 10.1002/1097-024x(200009)30:11<1203::aid-spe338>3.3.co;2-e"
n2578,"Whitehead H, 1999, Anim Behav, V57, P26, Doi Doi 10.1006/anbe.1999.1099"
n2579,"Whitehead H, 1999, Adv Stud Behav, V28, P33, Doi 10.1016/s0065-3454(08)60215-6"
n2580,"Godfrey Ss, 2009, Behav Ecol Sociobiol, V63, P1045, Doi 10.1007/s00265-009-0730-9"
n2581,"Croft Dp, 2005, Oecologia, V143, P211, Doi 10.1007/s00442-004-1796-8"
n2582,"Wilson Adm, 2013, Behav Ecol Sociobiol, V67, P163, Doi 10.1007/s00265-012-1428-y"
n2583,"Mokross K, 2014, P Roy Soc B-biol Sci, V281, Doi 10.1098/rspb.2013.2599"
n2584,"Nakagawa S, 2010, Biol Rev, V85, P935, Doi 10.1111/j.1469-185x.2010.00141.x"
n2585,"Ashby B, 2013, Philos T R Soc B, V368, Doi 10.1098/rstb.2012.0048"
n2586,"Whitehead H, 1995, Behav Ecol, V6, P199, Doi 10.1093/beheco/6.2.199"
n2587,"Keeling M, 2005, Theor Popul Biol, V67, P1, Doi 10.1016/j.tpb.2004.08.002"
n2588,"Langer N, 2013, Plos One, V8, Doi 10.1371/journal.pone.0053199"
n2589,"Pike Tw, 2008, P Roy Soc B-biol Sci, V275, P2515, Doi 10.1098/rspb.2008.0744"
n2590,"Rushmore J, 2013, J Anim Ecol, V82, P976, Doi 10.1111/1365-2656.12088"
n2591,"Pinter-wollman N, 2015, Curr Zool, V61, P98"
n2592,"Shirley Mdf, 2005, Ecol Complex, V2, P287, Doi 10.1016/j.ecocom.2005.04.005"
n2593,"Boogert Nj, 2008, Anim Behav, V75, P1509, Doi 10.1016/j.anbehav.2007.09.033"
n2594,"Farine Dr, 2015, P Roy Soc B-biol Sci, V282, Doi 10.1098/rspb.2014.2804"
n2595,"Macintosh Ajj, 2012, Plos One, V7, Doi 10.1371/journal.pone.0051144"
n2596,"Gardner Ts, 2003, Science, V301, P102, Doi 10.1126/science.1081900"
n2597,"Strandburg-peshkin A, 2015, Science, V348, P1358, Doi 10.1126/science.aaa5099"
n2598,"Croft Dp, 2011, Trends Ecol Evol, V26, P502, Doi 10.1016/j.tree.2011.05.012"
n2599,"Sumpter Djt, 2012, Interface Focus, V2, P764, Doi 10.1098/rsfs.2012.0031"
n2600,"Auber D, 2004, Math Vis, P105"
n2601,"Hobaiter C, 2014, Plos Biol, V12, Doi 10.1371/journal.pbio.1001960"
n2602,"Newman Mej, 2006, Phys Rev E, V74, Doi 10.1103/physreve.74.036104"
n2603,"Oh Kp, 2010, Am Nat, V176, Pe80, Doi 10.1086/655216"
n2604,"Manly B. F. J., 1997, Randomization Bootst"
n2605,"Farine Dr, 2013, Behav Ecol Sociobiol, V67, P321, Doi 10.1007/s00265-012-1452-y"
n2606,"Formica Va, 2011, Evolution, V65, P2771, Doi 10.1111/j.1558-5646.2011.01340.x"
n2607,"Connor Rc, 2001, P Roy Soc B-biol Sci, V268, P263"
n2608,"Hock K, 2012, Ecol Complex, V12, P34, Doi 10.1016/j.ecocom.2012.09.003"
n2609,"Manno Tg, 2008, Anim Behav, V75, P1221, Doi 10.1016/j.anbehav.2007.09.025"
n2610,"Mcdonald Gc, 2013, Philos T R Soc B, V368, Doi 10.1098/rstb.2012.0356"
n2611,"Franks Dw, 2010, Behav Ecol Sociobiol, V64, P493, Doi 10.1007/s00265-009-0865-8"
n2612,"Hamede Rk, 2009, Ecol Lett, V12, P1147, Doi 10.1111/j.1461-0248.2009.01370.x"
n2613,"Hoppitt W, 2011, Am J Primatol, V73, P834, Doi 10.1002/ajp.20920"
n2614,"Aplin Lm, 2015, Nature, V518, P538, Doi 10.1038/nature13998"
n2615,"Farine D. R., 2013, Thesis U Oxford Oxfo"
n2616,"Whitehead H, 2009, Behav Ecol Sociobiol, V63, P765, Doi 10.1007/s00265-008-0697-y"
n2617,"Moody J, 2005, Am J Sociol, V110, P1206, Doi 10.1086/421509"
n2618,"Vanderwaal Kl, 2013, Behav Ecol Sociobiol, V67, P1951, Doi 10.1007/s00265-013-1602-x"
